ensembl	symbol	TPM	gene_type
ENSG00000129696	TTI2	4.438522101985863	protein_coding
ENSG00000198042	MAK16	21.5044977338726	protein_coding
ENSG00000253642	ENSG00000253642	3.6244129283730904	lncRNA
ENSG00000147475	ERLIN2	8.557185799579964	protein_coding
ENSG00000147471	PLPBP	21.26140534653486	protein_coding
ENSG00000104221	BRF2	5.815582067328137	protein_coding
ENSG00000156675	RAB11FIP1	60.58674454665876	protein_coding
ENSG00000187840	EIF4EBP1	261.36492449854035	protein_coding
ENSG00000129691	ASH2L	31.29800580086246	protein_coding
ENSG00000147465	STAR	30.004943433890897	protein_coding
ENSG00000175324	LSM1	296.26119827993864	protein_coding
ENSG00000156735	BAG4	31.201770141801983	protein_coding
ENSG00000085788	DDHD2	17.901779549449557	protein_coding
ENSG00000147548	NSD3	89.05859274141278	protein_coding
ENSG00000272092	ENSG00000272092	1.3294984112979336	lncRNA
ENSG00000165046	LETM2	1.7608900506123886	protein_coding
ENSG00000147526	TACC1	14.558563879198273	protein_coding
ENSG00000169499	PLEKHA2	2.6823603930036133	protein_coding
ENSG00000169490	TM2D2	35.26647511726391	protein_coding
ENSG00000168615	ADAM9	7.37454411655929	protein_coding
ENSG00000147533	GOLGA7	81.9894438666119	protein_coding
ENSG00000147536	GINS4	16.02379350905549	protein_coding
ENSG00000158669	GPAT4	13.653225525898108	protein_coding
ENSG00000029534	ANK1	70.55742635590737	protein_coding
ENSG00000260588	ENSG00000260588	2.1736464611492363	lncRNA
ENSG00000083168	KAT6A	16.03297205457282	protein_coding
ENSG00000070718	AP3M2	12.002478021493667	protein_coding
ENSG00000104368	PLAT	0.39022725335794994	protein_coding
ENSG00000104365	IKBKB	9.516761012755248	protein_coding
ENSG00000070501	POLB	19.098884395103596	protein_coding
ENSG00000078668	VDAC3	155.48511733903626	protein_coding
ENSG00000168575	SLC20A2	17.84420503665904	protein_coding
ENSG00000176209	SMIM19	45.08640626983396	protein_coding
ENSG00000131931	THAP1	19.0340783009964	protein_coding
ENSG00000120925	RNF170	9.549303128680323	protein_coding
ENSG00000168172	HOOK3	21.729233030175685	protein_coding
ENSG00000168522	FNTA	52.8116820802524	protein_coding
ENSG00000165102	HGSNAT	4.363703049132485	protein_coding
ENSG00000164808	SPIDR	7.478289494679401	protein_coding
ENSG00000221869	CEBPD	9.599367922411208	protein_coding
ENSG00000253729	PRKDC	182.43805531954385	protein_coding
ENSG00000104738	MCM4	56.194115172259536	protein_coding
ENSG00000169139	UBE2V2	137.33579519836178	protein_coding
ENSG00000168300	PCMTD1	13.710800038688626	protein_coding
ENSG00000228801	PCMTD1-DT	8.498776873560598	lncRNA
ENSG00000023287	RB1CC1	50.34070637189029	protein_coding
ENSG00000047249	ATP6V1H	20.569954917562757	protein_coding
ENSG00000147509	RGS20	5.591959321996852	protein_coding
ENSG00000187735	TCEA1	241.96259182587903	protein_coding
ENSG00000120992	LYPLA1	180.1487035573277	protein_coding
ENSG00000137547	MRPL15	119.44986950026032	protein_coding
ENSG00000167904	TMEM68	26.20474745197381	protein_coding
ENSG00000137574	TGS1	36.67134885690112	protein_coding
ENSG00000254087	LYN	36.30671027589451	protein_coding
ENSG00000008988	RPS20	3004.965685744743	protein_coding
ENSG00000181690	PLAG1	4.92470687666134	protein_coding
ENSG00000170791	CHCHD7	70.46480648750521	protein_coding
ENSG00000104331	BPNT2	14.894554272681097	protein_coding
ENSG00000215114	UBXN2B	18.008862580485065	protein_coding
ENSG00000137575	SDCBP	47.157419903834885	protein_coding
ENSG00000035681	NSMAF	17.496532857972344	protein_coding
ENSG00000178538	CA8	37.639546340107835	protein_coding
ENSG00000251396	LINC01301	0.4386232206311383	lncRNA
ENSG00000104388	RAB2A	106.0478023562455	protein_coding
ENSG00000171316	CHD7	20.736559425589423	protein_coding
ENSG00000198363	ASPH	8.722399618891883	protein_coding
ENSG00000137563	GGH	37.24737212254924	protein_coding
ENSG00000270673	YTHDF3-DT	4.343677131640131	lncRNA
ENSG00000185728	YTHDF3	14.419216869980644	protein_coding
ENSG00000261542	ENSG00000261542	0.5849236734225008	lncRNA
ENSG00000272010	ENSG00000272010	0.6166313761187278	lncRNA
ENSG00000104442	ARMC1	48.67354874065183	protein_coding
ENSG00000066855	MTFR1	23.176661844484144	protein_coding
ENSG00000205268	PDE7A	9.71173557056275	protein_coding
ENSG00000179041	RRS1	49.93267830298358	protein_coding
ENSG00000185697	MYBL1	0.5153892376851612	protein_coding
ENSG00000175073	VCPIP1	9.312329771687471	protein_coding
ENSG00000104205	SGK3	2.460684611872974	protein_coding
ENSG00000261787	TCF24	1.331445375498579	protein_coding
ENSG00000121022	COPS5	81.0996812269169	protein_coding
ENSG00000104218	CSPP1	22.788937830812735	protein_coding
ENSG00000066777	ARFGEF1	28.738026014756567	protein_coding
ENSG00000271966	ARFGEF1-DT	0.6614115527335744	lncRNA
ENSG00000140396	NCOA2	5.952425836859221	protein_coding
ENSG00000067167	TRAM1	54.439066014249086	protein_coding
ENSG00000147592	LACTB2	19.316109972347046	protein_coding
ENSG00000104313	EYA1	2.296027068046954	protein_coding
ENSG00000104321	TRPA1	0.7270520600696231	protein_coding
ENSG00000147601	TERF1	31.7152124152865	protein_coding
ENSG00000147604	RPL7	5192.258697114047	protein_coding
ENSG00000121039	RDH10	13.21070837686568	protein_coding
ENSG00000040341	STAU2	16.633193303857535	protein_coding
ENSG00000104343	UBE2W	9.346818851813191	protein_coding
ENSG00000154582	ELOC	248.4062089167868	protein_coding
ENSG00000175606	TMEM70	125.95106110395866	protein_coding
ENSG00000154589	LY96	1.357868461078768	protein_coding
ENSG00000104381	GDAP1	5.047365621302008	protein_coding
ENSG00000254349	MIR2052HG	0.8780808544911247	lncRNA
ENSG00000253706	ENSG00000253706	12.86387061140783	lncRNA
ENSG00000137558	PI15	0.3315401895956353	protein_coding
ENSG00000121005	CRISPLD1	0.43973577160293575	protein_coding
ENSG00000249395	CASC9	16.625405447054952	lncRNA
ENSG00000254300	LINC01111	1.8201333898606016	lncRNA
ENSG00000253661	ZFHX4-AS1	2.1252504938760484	lncRNA
ENSG00000164751	PEX2	30.03331348367173	protein_coding
ENSG00000104427	ZC2HC1A	0.3142956495327751	protein_coding
ENSG00000164683	HEY1	1.36565631788135	protein_coding
ENSG00000147586	MRPS28	45.3272735552281	protein_coding
ENSG00000076554	TPD52	0.5056544166819338	protein_coding
ENSG00000251867	ENSG00000251867	0.5804734695353112	lncRNA
ENSG00000205189	ZBTB10	3.119592924920005	protein_coding
ENSG00000164687	FABP5	0.6680868585643591	protein_coding
ENSG00000133731	IMPA1	11.594728090329909	protein_coding
ENSG00000104231	ZFAND1	56.43053225376649	protein_coding
ENSG00000164695	CHMP4C	11.735465788262282	protein_coding
ENSG00000104497	SNX16	3.796580191258743	protein_coding
ENSG00000253898	LINC01419	0.7159265503516488	lncRNA
ENSG00000133739	LRRCC1	43.39811017013135	protein_coding
ENSG00000133740	E2F5	12.851632550718058	protein_coding
ENSG00000176731	RBIS	70.76714221409118	protein_coding
ENSG00000185015	CA13	3.550428288748561	protein_coding
ENSG00000133742	CA1	47.53262771907357	protein_coding
ENSG00000164879	CA3	0.3318183273385847	protein_coding
ENSG00000104267	CA2	1.135080128976332	protein_coding
ENSG00000253154	ENSG00000253154	3.1059641755154863	lncRNA
ENSG00000123124	WWP1	7.989784803963272	protein_coding
ENSG00000176623	RMDN1	34.42900237324339	protein_coding
ENSG00000085719	CPNE3	36.68636829502039	protein_coding
ENSG00000251136	RIPK2-DT	2.600587896576502	lncRNA
ENSG00000104312	RIPK2	19.4663043535397	protein_coding
ENSG00000164823	OSGIN2	13.450184973545078	protein_coding
ENSG00000104320	NBN	31.51411882713411	protein_coding
ENSG00000104325	DECR1	56.47698125683903	protein_coding
ENSG00000104327	CALB1	1.8078953291708304	protein_coding
ENSG00000253394	LINC00534	3.454748905173982	lncRNA
ENSG00000180694	TMEM64	6.227504064636136	protein_coding
ENSG00000253250	C8orf88	57.839299921804994	protein_coding
ENSG00000155099	PIP4P2	14.5232403858437	protein_coding
ENSG00000253738	OTUD6B-AS1	43.41535471019421	lncRNA
ENSG00000155100	OTUD6B	9.801574061535394	protein_coding
ENSG00000214954	LRRC69	4.204608260165452	protein_coding
ENSG00000188343	CIBAR1	6.067574862440256	protein_coding
ENSG00000271971	ENSG00000271971	0.903113251356567	lncRNA
ENSG00000183808	RBM12B	13.92997258013272	protein_coding
ENSG00000164953	TMEM67	2.0495970277938227	protein_coding
ENSG00000164951	PDP1	0.5445937006948439	protein_coding
ENSG00000197275	RAD54B	3.369082480345579	protein_coding
ENSG00000164944	VIRMA	24.3440059516426	protein_coding
ENSG00000156162	DPY19L4	10.28024911715124	protein_coding
ENSG00000164941	INTS8	15.198280687981796	protein_coding
ENSG00000175305	CCNE2	4.582319315090681	protein_coding
ENSG00000156170	NDUFAF6	36.05416120529649	protein_coding
ENSG00000164938	TP53INP1	1.07083031035503	protein_coding
ENSG00000175895	PLEKHF2	22.00236429375195	protein_coding
ENSG00000156172	CFAP418	1.5909478896703304	protein_coding
ENSG00000156467	UQCRB	309.10893690225544	protein_coding
ENSG00000156469	MTERF3	16.143392738523715	protein_coding
ENSG00000156471	PTDSS1	40.35695208872306	protein_coding
ENSG00000169439	SDC2	1.2541230829586574	protein_coding
ENSG00000104324	CPQ	13.995891225211718	protein_coding
ENSG00000180543	TSPYL5	6.0058282835054975	protein_coding
ENSG00000147649	MTDH	398.8105841053671	protein_coding
ENSG00000104341	LAPTM4B	167.92760926987583	protein_coding
ENSG00000156482	RPL30	2890.6972442578867	protein_coding
ENSG00000245970	RPL30-AS1	0.3729827132950897	lncRNA
ENSG00000132541	RIDA	35.367995393440424	protein_coding
ENSG00000104356	POP1	19.103334598990788	protein_coding
ENSG00000104375	STK3	11.397528430578811	protein_coding
ENSG00000164920	OSR2	5.408666549393225	protein_coding
ENSG00000253948	VPS13B-DT	3.923689139786601	lncRNA
ENSG00000132549	VPS13B	6.4294320660173705	protein_coding
ENSG00000164919	COX6C	372.49875362235787	protein_coding
ENSG00000156509	FBXO43	0.3368248067116731	protein_coding
ENSG00000147669	POLR2K	189.81148688513136	protein_coding
ENSG00000104450	SPAG1	0.8758557525475299	protein_coding
ENSG00000034677	RNF19A	14.163608284210182	protein_coding
ENSG00000186106	ANKRD46	8.759670076447097	protein_coding
ENSG00000070756	PABPC1	1361.9851778121615	protein_coding
ENSG00000164924	YWHAZ	279.85913744047207	protein_coding
ENSG00000261087	ZNNT1	1.5436644733689395	lncRNA
ENSG00000120963	ZNF706	416.2904286987625	protein_coding
ENSG00000048392	RRM2B	7.62208670778422	protein_coding
ENSG00000246263	UBR5-DT	9.222491280714827	lncRNA
ENSG00000104517	UBR5	34.608401217445724	protein_coding
ENSG00000253633	LINC03047	0.4311135015715056	lncRNA
ENSG00000155090	KLF10	35.401093784851405	protein_coding
ENSG00000253669	GASAL1	1.1876481623937607	lncRNA
ENSG00000155096	AZIN1	58.732400214415385	protein_coding
ENSG00000253320	MAILR	4.009633702357952	lncRNA
ENSG00000155097	ATP6V1C1	32.965719707586814	protein_coding
ENSG00000164932	CTHRC1	1.2944530556863143	protein_coding
ENSG00000164933	SLC25A32	11.761610736099522	protein_coding
ENSG00000164934	DCAF13	62.44303584310278	protein_coding
ENSG00000147650	LRP12	4.634331073022211	protein_coding
ENSG00000169946	ZFPM2	6.835513170723434	protein_coding
ENSG00000164830	OXR1	18.099813622429505	protein_coding
ENSG00000154188	ANGPT1	10.772831059914552	protein_coding
ENSG00000104408	EIF3E	950.4164154377072	protein_coding
ENSG00000104412	EMC2	17.937381180547078	protein_coding
ENSG00000120526	NUDCD1	22.25880729275126	protein_coding
ENSG00000120533	ENY2	248.11944890380605	protein_coding
ENSG00000147654	EBAG9	58.40086002481975	protein_coding
ENSG00000147642	SYBU	0.4750592649575043	protein_coding
ENSG00000253877	LINC01608	2.7235247789601185	lncRNA
ENSG00000147677	EIF3H	616.7451344555941	protein_coding
ENSG00000147679	UTP23	29.695376125988258	protein_coding
ENSG00000164754	RAD21	68.58042327902332	protein_coding
ENSG00000164758	MED30	30.792351384180527	protein_coding
ENSG00000064313	TAF2	13.96557421123024	protein_coding
ENSG00000136982	DSCC1	18.439141668827723	protein_coding
ENSG00000187955	COL14A1	0.4433515622612774	protein_coding
ENSG00000172172	MRPL13	110.62066498807592	protein_coding
ENSG00000172167	MTBP	3.528733544798511	protein_coding
ENSG00000136986	DERL1	31.958304802624237	protein_coding
ENSG00000156787	TBC1D31	9.66417401651841	protein_coding
ENSG00000147689	FAM83A	256.1248094213745	protein_coding
ENSG00000253258	FAM83A-AS2	0.6066184173725508	lncRNA
ENSG00000189376	C8orf76	17.40391298957021	protein_coding
ENSG00000259305	ZHX1-C8orf76	2.5841777697424897	protein_coding
ENSG00000165156	ZHX1	55.793318684669515	protein_coding
ENSG00000156802	ATAD2	56.28701317840463	protein_coding
ENSG00000156795	NTAQ1	27.039160680821887	protein_coding
ENSG00000156804	FBXO32	2.4765384632210883	protein_coding
ENSG00000176853	FAM91A1	10.257998097715287	protein_coding
ENSG00000214803	ENSG00000214803	0.4119219973079999	lncRNA
ENSG00000164983	TMEM65	0.858889350227619	protein_coding
ENSG00000183665	TRMT12	9.63385700253693	protein_coding
ENSG00000245149	RNF139-DT	5.3980973151611495	lncRNA
ENSG00000170881	RNF139	24.852719883496977	protein_coding
ENSG00000147687	TATDN1	75.86985724624012	protein_coding
ENSG00000147684	NDUFB9	697.9532894022612	protein_coding
ENSG00000104549	SQLE	152.5719026193847	protein_coding
ENSG00000164961	WASHC5	9.23556375463345	protein_coding
ENSG00000156831	NSMCE2	42.925276007117446	protein_coding
ENSG00000173334	TRIB1	2.159461436258819	protein_coding
ENSG00000136997	MYC	175.34248335916277	protein_coding
ENSG00000229140	CCDC26	28.852340627108752	lncRNA
ENSG00000153310	CYRIB	91.88169083234878	protein_coding
ENSG00000153317	ASAP1	27.720041875561915	protein_coding
ENSG00000132294	EFR3A	10.87824526449236	protein_coding
ENSG00000129292	PHF20L1	52.78748409661579	protein_coding
ENSG00000104419	NDRG1	3.392724188496275	protein_coding
ENSG00000008513	ST3GAL1	2.810303754760318	protein_coding
ENSG00000261220	ST3GAL1-DT	1.5937292670998242	lncRNA
ENSG00000066827	ZFAT	1.2669174191343278	protein_coding
ENSG00000259820	MIR30DHG	1.6229337301095066	lncRNA
ENSG00000131773	KHDRBS3	0.33849363316936926	protein_coding
ENSG00000254101	LINC02055	2.8019596224718373	lncRNA
ENSG00000169427	KCNK9	1.341458334244756	protein_coding
ENSG00000167632	TRAPPC9	2.945200560090757	protein_coding
ENSG00000259891	ENSG00000259891	2.7772053633493443	lncRNA
ENSG00000104472	CHRAC1	98.50554118068776	protein_coding
ENSG00000123908	AGO2	14.037333748911172	protein_coding
ENSG00000169398	PTK2	29.706223497963283	protein_coding
ENSG00000105339	DENND3	0.43083536382855625	protein_coding
ENSG00000253210	DENND3-AS1	1.2346534409522023	lncRNA
ENSG00000022567	SLC45A4	3.2177755481811285	protein_coding
ENSG00000253595	LINC01300	0.8833654716071625	lncRNA
ENSG00000184489	PTP4A3	56.14683175595815	protein_coding
ENSG00000171045	TSNARE1	1.8774297649081697	protein_coding
ENSG00000130193	THEM6	7.729726014305622	protein_coding
ENSG00000247317	LY6E-DT	1.352305706219781	lncRNA
ENSG00000160932	LY6E	241.6121382697628	protein_coding
ENSG00000177335	LINC02904	0.34600335222900197	lncRNA
ENSG00000181638	ZFP41	2.3196687761976498	protein_coding
ENSG00000250571	GLI4	16.33252640372928	protein_coding
ENSG00000253716	MINCR	28.67321992064937	lncRNA
ENSG00000185730	ZNF696	6.888915617369711	protein_coding
ENSG00000272172	ENSG00000272172	1.7834192077912865	lncRNA
ENSG00000184428	TOP1MT	72.2757613318485	protein_coding
ENSG00000254389	RHPN1-AS1	0.815499862327519	lncRNA
ENSG00000158106	RHPN1	1.8304244863497283	protein_coding
ENSG00000254338	MAFA-AS1	0.6068965551155002	lncRNA
ENSG00000182759	MAFA	0.5153892376851612	protein_coding
ENSG00000014164	ZC3H3	10.738063842045884	protein_coding
ENSG00000254859	ENSG00000254859	1.3125320089780228	lncRNA
ENSG00000204839	MROH6	1.6657669425237078	protein_coding
ENSG00000147813	NAPRT	33.22438780852972	protein_coding
ENSG00000104529	EEF1D	900.9393267576748	protein_coding
ENSG00000179886	TIGD5	3.497582117588183	protein_coding
ENSG00000104524	PYCR3	12.999879967710068	protein_coding
ENSG00000104522	GFUS	151.40066458382495	protein_coding
ENSG00000183309	ZNF623	5.204513446068396	protein_coding
ENSG00000181135	ZNF707	2.4840481822807208	protein_coding
ENSG00000181097	LINC02878	0.41386896150864544	lncRNA
ENSG00000181085	MAPK15	1.8615759135600565	protein_coding
ENSG00000180921	FAM83H	10.906615314273196	protein_coding
ENSG00000203499	IQANK1	0.5237333699736421	protein_coding
ENSG00000180900	SCRIB	12.536224350213486	protein_coding
ENSG00000179950	PUF60	91.18523392400358	protein_coding
ENSG00000185189	NRBP2	6.331527580499197	protein_coding
ENSG00000178209	PLEC	10.014349434891653	protein_coding
ENSG00000178685	PARP10	0.31485192501867376	protein_coding
ENSG00000178719	GRINA	35.71066109275404	protein_coding
ENSG00000178814	OPLAH	2.9732924721286422	protein_coding
ENSG00000255224	ENSG00000255224	3.7479060862426055	lncRNA
ENSG00000178896	EXOSC4	104.09054705911086	protein_coding
ENSG00000197858	GPAA1	62.04808024811469	protein_coding
ENSG00000179091	CYC1	426.6930584228115	protein_coding
ENSG00000179526	SHARPIN	55.247334295259925	protein_coding
ENSG00000179632	MAF1	110.26909888098793	protein_coding
ENSG00000235173	HGH1	0.5420904610082996	protein_coding
ENSG00000179832	MROH1	8.227592574184973	protein_coding
ENSG00000185122	HSF1	121.30310128153192	protein_coding
ENSG00000254690	ENSG00000254690	0.35100983160209037	lncRNA
ENSG00000185000	DGAT1	19.182047580245456	protein_coding
ENSG00000185803	SLC52A2	56.71812667997613	protein_coding
ENSG00000182325	FBXL6	10.488574286620308	protein_coding
ENSG00000173137	ADCK5	5.030955494467996	protein_coding
ENSG00000071894	CPSF1	18.103429413087845	protein_coding
ENSG00000147804	SLC39A4	137.90764639786568	protein_coding
ENSG00000160948	VPS28	86.92138232458991	protein_coding
ENSG00000160949	TONSL	10.891874013896878	protein_coding
ENSG00000187954	ZFTRAF1	75.12834202353712	protein_coding
ENSG00000167702	KIFC2	7.288599553987939	protein_coding
ENSG00000160973	FOXH1	3.484231505926614	protein_coding
ENSG00000160972	PPP1R16A	23.30182382881135	protein_coding
ENSG00000167700	MFSD3	17.366920669757942	protein_coding
ENSG00000160957	RECQL4	15.957874863976494	protein_coding
ENSG00000160959	LRRC14	27.25416115612174	protein_coding
ENSG00000254402	LRRC24	1.4048737396372095	protein_coding
ENSG00000213563	C8orf82	51.45158851723002	protein_coding
ENSG00000147799	ARHGAP39	1.9057998146890045	protein_coding
ENSG00000198169	ZNF251	4.496652890262278	protein_coding
ENSG00000196378	ZNF34	3.680040476962962	protein_coding
ENSG00000161016	RPL8	7462.578049855678	protein_coding
ENSG00000197363	ZNF517	0.9982363594452476	protein_coding
ENSG00000147789	ZNF7	18.766231654536167	protein_coding
ENSG00000170619	COMMD5	47.50509208252158	protein_coding
ENSG00000196150	ZNF250	4.952242513213328	protein_coding
ENSG00000170631	ZNF16	6.537627648024671	protein_coding
ENSG00000255559	ZNF252P-AS1	1.713884772053947	lncRNA
ENSG00000182307	C8orf33	77.48917518569128	protein_coding
ENSG00000227518	MIR1302-9HG	1.5297575862214716	lncRNA
ENSG00000227917	ENSG00000227917	0.40329972727656976	lncRNA
ENSG00000231808	LINC01388	0.7554221098504577	lncRNA
ENSG00000170122	FOXD4	0.3818831210694692	protein_coding
ENSG00000172785	ZNG1A	14.568576837944446	protein_coding
ENSG00000183784	DOCK8-AS1	7.833471392425732	lncRNA
ENSG00000107099	DOCK8	13.402901557243688	protein_coding
ENSG00000107104	KANK1	1.8991245088582196	protein_coding
ENSG00000080503	SMARCA2	5.550238660554448	protein_coding
ENSG00000147852	VLDLR	0.6132937232033354	protein_coding
ENSG00000080608	PUM3	26.38247746971845	protein_coding
ENSG00000080298	RFX3	3.441398293512413	protein_coding
ENSG00000205808	PLPP6	4.60012013063944	protein_coding
ENSG00000273061	CDC37L1-DT	1.2621890775041888	lncRNA
ENSG00000106993	CDC37L1	11.028717783427965	protein_coding
ENSG00000147853	AK3	29.517367970500672	protein_coding
ENSG00000120158	RCL1	42.20907131902285	protein_coding
ENSG00000096968	JAK2	16.138664396893578	protein_coding
ENSG00000107020	PLGRKT	14.1332912702287	protein_coding
ENSG00000107036	RIC1	3.565725864610776	protein_coding
ENSG00000099219	ERMP1	2.886791634071392	protein_coding
ENSG00000183354	KIAA2026	10.359796511634755	protein_coding
ENSG00000137040	RANBP6	6.635253995799896	protein_coding
ENSG00000147854	UHRF2	7.849603381516796	protein_coding
ENSG00000107077	KDM4C	6.738443098434108	protein_coding
ENSG00000137038	DMAC1	108.97937416693176	protein_coding
ENSG00000153714	LURAP1L	0.5598912765570587	protein_coding
ENSG00000107186	MPDZ	7.189860655240917	protein_coding
ENSG00000147862	NFIB	3.9542842915110294	protein_coding
ENSG00000155158	TTC39B	0.7212111674676865	protein_coding
ENSG00000164975	SNAPC3	15.85885782748652	protein_coding
ENSG00000164985	PSIP1	51.94639556193694	protein_coding
ENSG00000164989	CCDC171	0.8549954218263279	protein_coding
ENSG00000155876	RRAGA	13.697727564770007	protein_coding
ENSG00000147874	HAUS6	22.977237082789458	protein_coding
ENSG00000147872	PLIN2	54.85070987381413	protein_coding
ENSG00000137145	DENND4C	6.9047694687178245	protein_coding
ENSG00000273226	ENSG00000273226	0.34906286740144493	lncRNA
ENSG00000137154	RPS6	5409.7390485300375	protein_coding
ENSG00000171843	MLLT3	64.56661751052113	protein_coding
ENSG00000188352	FOCAD	0.4027434517906711	protein_coding
ENSG00000120159	CAAP1	9.540680858648894	protein_coding
ENSG00000137055	PLAA	8.051531382898029	protein_coding
ENSG00000096872	IFT74	6.174657893475758	protein_coding
ENSG00000120162	MOB3B	14.200044328536547	protein_coding
ENSG00000147894	C9orf72	1.3909668524897416	protein_coding
ENSG00000122729	ACO1	10.6649136156502	protein_coding
ENSG00000107201	RIGI	0.5952147699116271	protein_coding
ENSG00000197579	TOPORS	12.3559910927823	protein_coding
ENSG00000235453	SMIM27	7.863232130921314	protein_coding
ENSG00000165264	NDUFB6	96.21618941847156	protein_coding
ENSG00000137074	APTX	33.419084228594265	protein_coding
ENSG00000086061	DNAJA1	152.86533793819626	protein_coding
ENSG00000122692	SMU1	17.308511743738578	protein_coding
ENSG00000086062	B4GALT1	8.672334825160998	protein_coding
ENSG00000233554	B4GALT1-AS1	0.6080091060872976	lncRNA
ENSG00000122711	SPINK4	0.9462246015137176	protein_coding
ENSG00000107262	BAG1	79.51763374502094	protein_coding
ENSG00000086065	CHMP5	54.09250638653419	protein_coding
ENSG00000086102	NFX1	16.875173140223477	protein_coding
ENSG00000165272	AQP3	22.064667148172607	protein_coding
ENSG00000165271	NOL6	8.694029569111047	protein_coding
ENSG00000230453	ANKRD18B	2.859255997519405	protein_coding
ENSG00000010438	PRSS3	0.5251240586883889	protein_coding
ENSG00000107341	UBE2R2	39.452448148651754	protein_coding
ENSG00000137073	UBAP2	27.336768065777697	protein_coding
ENSG00000198876	DCAF12	17.799146722301245	protein_coding
ENSG00000165006	UBAP1	12.324005252343126	protein_coding
ENSG00000186638	KIF24	1.256904460388151	protein_coding
ENSG00000164978	NUDT2	19.25325084244049	protein_coding
ENSG00000164970	FAM219A	3.758197182731732	protein_coding
ENSG00000164967	RPP25L	48.01158091243236	protein_coding
ENSG00000137100	DCTN3	91.39328095572972	protein_coding
ENSG00000147955	SIGMAR1	33.29531293298181	protein_coding
ENSG00000213930	GALT	9.21776293908469	protein_coding
ENSG00000137070	IL11RA	3.3142893449845556	protein_coding
ENSG00000213927	CCL27	0.3938430440162916	protein_coding
ENSG00000187186	ENSG00000187186	4.25356050292454	protein_coding
ENSG00000230074	ENSG00000230074	2.8014033469859387	lncRNA
ENSG00000137094	DNAJB5	0.4141470992515947	protein_coding
ENSG00000165280	VCP	53.678915562768495	protein_coding
ENSG00000221829	FANCG	7.31001616019504	protein_coding
ENSG00000165282	PIGO	2.3510983411509274	protein_coding
ENSG00000165283	STOML2	303.2371710108515	protein_coding
ENSG00000005238	ATOSB	3.872233657340968	protein_coding
ENSG00000198722	UNC13B	2.001757336006533	protein_coding
ENSG00000198853	RUSC2	1.6671576312384546	protein_coding
ENSG00000107140	TESK1	3.332090160533314	protein_coding
ENSG00000159884	CCDC107	30.580966699539015	protein_coding
ENSG00000137135	ARHGEF39	14.148588846090917	protein_coding
ENSG00000198467	TPM2	1.082233957815954	protein_coding
ENSG00000137076	TLN1	95.87825206078811	protein_coding
ENSG00000107175	CREB3	25.780865531718987	protein_coding
ENSG00000070610	GBA2	10.450469415836244	protein_coding
ENSG00000107185	RGP1	14.079888823582424	protein_coding
ENSG00000227388	ENSG00000227388	2.9146054083663273	lncRNA
ENSG00000159899	NPR2	0.3582414129187737	protein_coding
ENSG00000137133	HINT2	81.92853170090598	protein_coding
ENSG00000137103	TMEM8B	2.3897594874208883	protein_coding
ENSG00000122707	RECK	1.2897247140561752	protein_coding
ENSG00000122694	GLIPR2	9.055886772688163	protein_coding
ENSG00000122705	CLTA	224.96809759393025	protein_coding
ENSG00000159921	GNE	2.1836594198954136	protein_coding
ENSG00000137075	RNF38	4.5358703120181385	protein_coding
ENSG00000165304	MELK	15.598520900085925	protein_coding
ENSG00000147905	ZCCHC7	24.991232479485756	protein_coding
ENSG00000137106	GRHPR	60.44795381292703	protein_coding
ENSG00000168795	ZBTB5	2.932684361658036	protein_coding
ENSG00000137054	POLR1E	28.92187506284609	protein_coding
ENSG00000147912	FBXO10	1.3851259598878052	protein_coding
ENSG00000175768	TOMM5	104.4293188300232	protein_coding
ENSG00000165275	TRMT10B	16.70968118316861	protein_coding
ENSG00000107371	EXOSC3	155.53907606116846	protein_coding
ENSG00000122741	DCAF10	36.37207264548761	protein_coding
ENSG00000122696	SLC25A51	17.872853224182826	protein_coding
ENSG00000107338	SHB	8.123569058321912	protein_coding
ENSG00000137124	ALDH1B1	20.82139143718898	protein_coding
ENSG00000215126	ZNG1F	0.38522077398486154	protein_coding
ENSG00000154529	CNTNAP3B	0.4708871988132639	protein_coding
ENSG00000238113	LINC01410	1.307247391861985	lncRNA
ENSG00000225411	ENSG00000225411	0.32792439893729364	lncRNA
ENSG00000147996	ZNG1E	7.929707051486211	protein_coding
ENSG00000196873	ZNG1C	2.825879468365482	protein_coding
ENSG00000107242	PIP5K1B	4.389847996969725	protein_coding
ENSG00000187866	PABIR1	19.22571520588851	protein_coding
ENSG00000165060	FXN	55.52185624755094	protein_coding
ENSG00000119139	TJP2	28.05992619744603	protein_coding
ENSG00000188647	PTAR1	11.890388511085074	protein_coding
ENSG00000268364	SMC5-DT	0.36130092809121667	lncRNA
ENSG00000198887	SMC5	28.037675178010083	protein_coding
ENSG00000119138	KLF9	9.42052535369477	protein_coding
ENSG00000135048	CEMIP2	4.529751281673252	protein_coding
ENSG00000107362	ABHD17B	4.505553298036658	protein_coding
ENSG00000155621	C9orf85	11.414772970641671	protein_coding
ENSG00000119125	GDA	2.1194096012741115	protein_coding
ENSG00000107372	ZFAND5	35.213628946103526	protein_coding
ENSG00000165092	ALDH1A1	0.3932867685303929	protein_coding
ENSG00000135046	ANXA1	182.6889355636842	protein_coding
ENSG00000135045	C9orf40	31.78391243779499	protein_coding
ENSG00000203321	CARNMT1-AS1	0.567122857873742	lncRNA
ENSG00000156017	CARNMT1	15.478643532874749	protein_coding
